id,global_order,chapter_order,chapter_id,chapter_title_en,chapter_title_th,event_order,event_id,event_title_en,event_title_th,map_order,map_name,map_period,location_name,dialogue_order,speaker,script_label,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,chronology_confidence,scope_confidence,translation_confidence,term_review,length_review,translation_notes
dlg_f237e0965b02f5c4,67,05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,13,devon_theft,Devon Goods theft,เหตุขโมยสินค้าเดวอน,13,Route116,devon_theft,Route116,5,,RustboroCity_EventScript_ReturnGoods,data/maps/RustboroCity/scripts.inc,1123,RustboroCity_Text_PleaseComeWithMe,"Excuse me, please!\nPlease come with me!$","Excuse me, please!
Please come with me!",ขอโทษนะครับ!\nช่วยมากับผมหน่อย!$,draft_review,\n,,high,high,high,ok,ok,
dlg_08674d7717f93db0,68,05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,14,rusturf,Rusturf Tunnel,อุโมงค์คานาชิดะ,14,RusturfTunnel,rusturf,RusturfTunnel,1,,RusturfTunnel_EventScript_AquaGruntBackUp,data/maps/RusturfTunnel/scripts.inc,419,RusturfTunnel_Text_ComeAndGetSome,"What, are you coming?\nCome and get some, then!$","What, are you coming?
Come and get some, then!",ว่าไง จะเข้ามาเหรอ?\nงั้นก็เข้ามาเลย!$,draft_review,\n,,high,high,high,ok,ok,
dlg_fac0960bd1369f1f,69,05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,14,rusturf,Rusturf Tunnel,อุโมงค์คานาชิดะ,14,RusturfTunnel,rusturf,RusturfTunnel,2,,RusturfTunnel_EventScript_Grunt,data/maps/RusturfTunnel/scripts.inc,426,RusturfTunnel_Text_GruntIntro,"Grah, keelhaul it all!\pThat hostage POKéMON turned out to\nbe worthless!\pAnd to think I made a getaway…\nIn this tunnel to nowhere!\pHey! You!\nSo you want to battle me?$","Grah, keelhaul it all!
[PAGE]
That hostage POKéMON turned out to
be worthless!
[PAGE]
And to think I made a getaway…
In this tunnel to nowhere!
[PAGE]
Hey! You!
So you want to battle me?",กรอด ช่างมันทั้งหมดนี่แหละ!\pโปเกมอนตัวประกันนั่น\nไร้ประโยชน์สิ้นดี!\pอุตส่าห์หนีมาได้แท้ ๆ…\nแต่ดันเข้ามาในอุโมงค์ตันนี่!\pเฮ้! แกน่ะ!\nอยากสู้กับฉันงั้นเหรอ?$,draft_review,\p | \n | \p | \n | \p | \n,,high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_d362788277a67aac,70,05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,14,rusturf,Rusturf Tunnel,อุโมงค์คานาชิดะ,14,RusturfTunnel,rusturf,RusturfTunnel,3,,RusturfTunnel_EventScript_Grunt,data/maps/RusturfTunnel/scripts.inc,439,RusturfTunnel_Text_GruntTakePackage,"This is plain not right…\pThe BOSS told me this would be a\nslick-and-easy job to pull.\pAll I had to do was steal some package\nfrom DEVON.\pTch!\nYou want it back that badly, take it!$","This is plain not right…
[PAGE]
The BOSS told me this would be a
slick-and-easy job to pull.
[PAGE]
All I had to do was steal some package
from DEVON.
[PAGE]
Tch!
You want it back that badly, take it!",แบบนี้มันไม่ถูกเลย…\pบอสบอกว่างานนี้จะ\nง่ายเหมือนปอกกล้วยเข้าปาก\pแค่ขโมยพัสดุชิ้นหนึ่ง\nจากเดวอนเท่านั้น\pชิ!\nอยากได้คืนขนาดนั้นก็เอาไป!$,draft_review,\p | \n | \p | \n | \p | \n,,high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_2a1b92399c937260,71,05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,14,rusturf,Rusturf Tunnel,อุโมงค์คานาชิดะ,14,RusturfTunnel,rusturf,RusturfTunnel,4,,RusturfTunnel_EventScript_Grunt,data/maps/RusturfTunnel/scripts.inc,448,RusturfTunnel_Text_PeekoGladToSeeYouSafe,PEEKO!\nAm I glad to see you're safe!$,"PEEKO!
Am I glad to see you're safe!",พีโกะ!\nดีจริง ๆ ที่เธอปลอดภัย!$,draft_review,\n,,high,high,high,ok,ok,
dlg_6917422c3af8974f,72,05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,14,rusturf,Rusturf Tunnel,อุโมงค์คานาชิดะ,14,RusturfTunnel,rusturf,RusturfTunnel,5,,RusturfTunnel_EventScript_Grunt,data/maps/RusturfTunnel/scripts.inc,452,RusturfTunnel_Text_ThankYouLetsGoHomePeeko,"PEEKO owes her life to you!\pThey call me MR. BRINEY.\nAnd, you are?\p… … … … … … … …\n… … … … … … … …\pAh, so you are {PLAYER}{KUN}!\nI sincerely thank you!\pNow, if there's anything that troubles\nyou, don't hesitate to tell me!\pYou can usually find me in my cottage\nby the sea near PETALBURG WOODS.\pCome, PEEKO, we should make our way\nhome.\pPEEKO: Pihyoh!$","PEEKO owes her life to you!
[PAGE]
They call me MR. BRINEY.
And, you are?
[PAGE]
… … … … … … … …
… … … … … … … …
[PAGE]
Ah, so you are {PLAYER}{KUN}!
I sincerely thank you!
[PAGE]
Now, if there's anything that troubles
you, don't hesitate to tell me!
[PAGE]
You can usually find me in my cottage
by the sea near PETALBURG WOODS.
[PAGE]
Come, PEEKO, we should make our way
home.
[PAGE]
PEEKO: Pihyoh!",พีโกะรอดมาได้ก็เพราะคุณ!\pคนเรียกฉันว่าคุณบรินี\nแล้วคุณคือ?\p… … … … … … … …\n… … … … … … … …\pอ๋อ คุณคือ {PLAYER}{KUN} สินะ!\nขอบคุณจากใจจริง!\pถ้ามีอะไรเดือดร้อน\nก็บอกฉันได้เสมอนะ!\pปกติฉันอยู่กระท่อมริมทะเล\nใกล้ป่าโทวกะ\pไปกันเถอะพีโกะ\nกลับบ้านกัน\pพีโกะ: ปีฮโยะ!$,draft_review,\p | \n | \p | \n | \p | {PLAYER} | {KUN} | \n | \p | \n | \p | \n | \p | \n | \p,{PLAYER},high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_a33aefbe6eb63e63,73,05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,15,devon_corp,Devon Corporation,บริษัทเดวอน,15,RustboroCity_DevonCorp_1F,devon_corp,RustboroCity DevonCorp 1F,1,,RustboroCity_DevonCorp_1F_EventScript_GoodsRecovered,data/maps/RustboroCity_DevonCorp_1F/scripts.inc,103,RustboroCity_DevonCorp_1F_Text_SoundsLikeStolenGoodsRecovered,It sounds like they've recovered\nthe ripped-off DEVON GOODS.$,"It sounds like they've recovered
the ripped-off DEVON GOODS.",ดูเหมือนจะได้สินค้าเดวอน\nที่ถูกขโมยกลับมาแล้วนะ$,draft_review,\n,,high,high,high,ok,ok,
dlg_d4bd710202b46c0c,74,05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,15,devon_corp,Devon Corporation,บริษัทเดวอน,15,RustboroCity_DevonCorp_1F,devon_corp,RustboroCity DevonCorp 1F,2,,RustboroCity_DevonCorp_3F_EventScript_MeetPresident,data/maps/RustboroCity_DevonCorp_3F/scripts.inc,267,RustboroCity_DevonCorp_3F_Text_ThisIs3rdFloorWaitHere,"This is the DEVON CORPORATION's\nthird floor.\pOur PRESIDENT's OFFICE is on\nthis floor.\pAnyway, I can't tell you how much I'm\ngrateful for what you've done.\pUm… By the way, that parcel\nyou got back for us…\pCould I get you to deliver that to\nthe SHIPYARD in SLATEPORT?\pIt would be awful if those robbers\ntried to take it again.\pUh… Hehehe, so, uh, could I count\non you to do that for me?\pOh, that's right.\nCould you wait here a second?$","This is the DEVON CORPORATION's
third floor.
[PAGE]
Our PRESIDENT's OFFICE is on
this floor.
[PAGE]
Anyway, I can't tell you how much I'm
grateful for what you've done.
[PAGE]
Um… By the way, that parcel
you got back for us…
[PAGE]
Could I get you to deliver that to
the SHIPYARD in SLATEPORT?
[PAGE]
It would be awful if those robbers
tried to take it again.
[PAGE]
Uh… Hehehe, so, uh, could I count
on you to do that for me?
[PAGE]
Oh, that's right.
Could you wait here a second?",ที่นี่คือชั้นสาม\nของบริษัทเดวอน\pห้องประธานอยู่\nบนชั้นนี้\pไม่รู้จะขอบคุณเรื่องที่คุณช่วยไว้\nยังไงถึงจะพอจริง ๆ\pเอ่อ… ว่าแต่พัสดุที่\nคุณเอากลับมาให้เรา…\pช่วยนำไปส่งที่อู่ต่อเรือ\nในไคไนได้ไหม?\pคงแย่มากถ้าพวกโจร\nมาชิงไปอีก\pเอ่อ… แหะ ๆ คือว่า ฝากคุณ\nจัดการเรื่องนี้ได้ไหม?\pอ้อ จริงสิ\nช่วยรอตรงนี้สักครู่นะ$,draft_review,\n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n,,high,high,high,ok,review_long_page,LINEBREAK_ADJUSTED
dlg_ef91cab884e7930d,75,05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,15,devon_corp,Devon Corporation,บริษัทเดวอน,15,RustboroCity_DevonCorp_1F,devon_corp,RustboroCity DevonCorp 1F,3,,RustboroCity_DevonCorp_3F_EventScript_MeetPresident,data/maps/RustboroCity_DevonCorp_3F/scripts.inc,285,RustboroCity_DevonCorp_3F_Text_WordWithPresidentComeWithMe,Our PRESIDENT would like to have\na word with you.\pPlease come with me.$,"Our PRESIDENT would like to have
a word with you.
[PAGE]
Please come with me.",ท่านประธานอยาก\nคุยกับคุณหน่อย\pเชิญตามผมมาครับ$,draft_review,\n | \p,,high,high,high,ok,ok,
dlg_6c5f3fd5f4fa792e,76,05,devon,Devon and Dewford,เดวอนและดิวฟอร์ด,15,devon_corp,Devon Corporation,บริษัทเดวอน,15,RustboroCity_DevonCorp_1F,devon_corp,RustboroCity DevonCorp 1F,4,,RustboroCity_DevonCorp_3F_EventScript_MeetPresident,data/maps/RustboroCity_DevonCorp_3F/scripts.inc,290,RustboroCity_DevonCorp_3F_Text_PleaseGoAhead,"Please, go ahead.$","Please, go ahead.",เชิญเข้าไปได้เลยครับ$,draft_review,,,high,high,high,ok,ok,
